run_id,MSEc,sigma_pred,sigma_true,seed,wds,placement,obs_rat,adjacency,tag,num,model,corr_coeff
hanoi-xrandom-0.05-binary-cheb3-reduced-1-cheb3,361.51242,19.012592,19.04086921073036,8,hanoi,xrandom,0.05,binary,reduced,1,cheb3,0.9986081906806004
hanoi-xrandom-0.05-binary-cheb3-reduced-2-cheb3,360.03842,18.954443,19.04086921073036,5266,hanoi,xrandom,0.05,binary,reduced,2,cheb3,0.9975876191614096
hanoi-xrandom-0.05-binary-cheb3-reduced-3-cheb3,361.4168,19.005535,19.04086921073036,739,hanoi,xrandom,0.05,binary,reduced,3,cheb3,0.9987147569221605
hanoi-xrandom-0.05-binary-cheb3-reduced-4-cheb3,361.5703,19.014112,19.04086921073036,88867,hanoi,xrandom,0.05,binary,reduced,4,cheb3,0.998688230849985
hanoi-xrandom-0.05-binary-cheb3-reduced-5-cheb3,361.3579,19.00219,19.04086921073036,1,hanoi,xrandom,0.05,binary,reduced,5,cheb3,0.9987277740893311
hanoi-xrandom-0.1-binary-cheb3-reduced-1-cheb3,361.44293,19.008387,19.04086921073036,8,hanoi,xrandom,0.1,binary,reduced,1,cheb3,0.9986371057681893
hanoi-xrandom-0.1-binary-cheb3-reduced-2-cheb3,361.15564,18.988827,19.04086921073036,5266,hanoi,xrandom,0.1,binary,reduced,2,cheb3,0.9988712050141626
hanoi-xrandom-0.1-binary-cheb3-reduced-3-cheb3,363.2223,19.097286,19.04086921073036,739,hanoi,xrandom,0.1,binary,reduced,3,cheb3,0.9988817583587297
hanoi-xrandom-0.1-binary-cheb3-reduced-4-cheb3,362.87384,19.077028,19.04086921073036,88867,hanoi,xrandom,0.1,binary,reduced,4,cheb3,0.9989831741311431
hanoi-xrandom-0.1-binary-cheb3-reduced-5-cheb3,361.51028,19.004267,19.04086921073036,1,hanoi,xrandom,0.1,binary,reduced,5,cheb3,0.9990397265751568
hanoi-xrandom-0.2-binary-cheb3-reduced-1-cheb3,361.7032,19.017254,19.04086921073036,8,hanoi,xrandom,0.2,binary,reduced,1,cheb3,0.998890249761778
hanoi-xrandom-0.2-binary-cheb3-reduced-2-cheb3,361.79727,19.021315,19.04086921073036,5266,hanoi,xrandom,0.2,binary,reduced,2,cheb3,0.9989367203878508
hanoi-xrandom-0.2-binary-cheb3-reduced-3-cheb3,362.94324,19.081224,19.04086921073036,739,hanoi,xrandom,0.2,binary,reduced,3,cheb3,0.9989545102568107
hanoi-xrandom-0.2-binary-cheb3-reduced-4-cheb3,362.37363,19.053375,19.04086921073036,88867,hanoi,xrandom,0.2,binary,reduced,4,cheb3,0.9988445432950293
hanoi-xrandom-0.2-binary-cheb3-reduced-5-cheb3,362.0379,19.030302,19.04086921073036,1,hanoi,xrandom,0.2,binary,reduced,5,cheb3,0.9991290509677131
hanoi-xrandom-0.4-binary-cheb3-reduced-1-cheb3,362.71683,19.070745,19.04086921073036,8,hanoi,xrandom,0.4,binary,reduced,1,cheb3,0.9988799093764721
hanoi-xrandom-0.4-binary-cheb3-reduced-2-cheb3,360.47992,18.95267,19.04086921073036,5266,hanoi,xrandom,0.4,binary,reduced,2,cheb3,0.9989043565673547
hanoi-xrandom-0.4-binary-cheb3-reduced-3-cheb3,362.44495,19.088459,19.04086921073036,739,hanoi,xrandom,0.4,binary,reduced,3,cheb3,0.9972049224837131
hanoi-xrandom-0.4-binary-cheb3-reduced-4-cheb3,365.04095,19.201979,19.04086921073036,88867,hanoi,xrandom,0.4,binary,reduced,4,cheb3,0.9984097780312617
hanoi-xrandom-0.4-binary-cheb3-reduced-5-cheb3,363.37985,19.10208,19.04086921073036,1,hanoi,xrandom,0.4,binary,reduced,5,cheb3,0.9990642341931499
hanoi-xrandom-0.8-binary-cheb3-reduced-1-cheb3,360.97324,19.004225,19.04086921073036,8,hanoi,xrandom,0.8,binary,reduced,1,cheb3,0.9975578121538515
hanoi-xrandom-0.8-binary-cheb3-reduced-2-cheb3,362.01065,19.045233,19.04086921073036,5266,hanoi,xrandom,0.8,binary,reduced,2,cheb3,0.9982706142132141
hanoi-xrandom-0.8-binary-cheb3-reduced-3-cheb3,363.14178,19.100325,19.04086921073036,739,hanoi,xrandom,0.8,binary,reduced,3,cheb3,0.9985014297408698
hanoi-xrandom-0.8-binary-cheb3-reduced-4-cheb3,365.29565,19.243338,19.04086921073036,88867,hanoi,xrandom,0.8,binary,reduced,4,cheb3,0.9969590557173662
hanoi-xrandom-0.8-binary-cheb3-reduced-5-cheb3,361.57892,19.057907,19.04086921073036,1,hanoi,xrandom,0.8,binary,reduced,5,cheb3,0.9964170034458061
hanoi-random-0.05-binary-def-1-orig,362.5547003001393,19.04086921073036,19.04086921073036,8,hanoi,random,0.05,binary,def,1,orig,0.9999999999999997
