run_id,MSEc,sigma_pred,sigma_true,seed,wds,placement,obs_rat,adjacency,tag,num,model,corr_coeff
hanoi-random-0.05-binary-def-1-orig,362.5547003001393,19.04086921073036,19.04086921073036,8,hanoi,random,0.05,binary,def,1,orig,0.9999999999999997
hanoi-xrandom-0.05-binary-cheb3-reduced-1-cheb3,360.43283,18.954199,19.04086921073036,8,hanoi,xrandom,0.05,binary,reduced,1,cheb3,0.9986932990520614
hanoi-xrandom-0.05-binary-cheb3-reduced-2-cheb3,359.98837,18.952335,19.04086921073036,5266,hanoi,xrandom,0.05,binary,reduced,2,cheb3,0.9975598842268488
hanoi-xrandom-0.05-binary-cheb3-reduced-3-cheb3,360.7417,18.971962,19.04086921073036,739,hanoi,xrandom,0.05,binary,reduced,3,cheb3,0.9986132669634938
hanoi-xrandom-0.05-binary-cheb3-reduced-4-cheb3,360.84854,18.97594,19.04086921073036,88867,hanoi,xrandom,0.05,binary,reduced,4,cheb3,0.9986996186702033
hanoi-xrandom-0.05-binary-cheb3-reduced-5-cheb3,361.48407,19.009079,19.04086921073036,1,hanoi,xrandom,0.05,binary,reduced,5,cheb3,0.9987144140256002
hanoi-xrandom-0.1-binary-cheb3-reduced-1-cheb3,361.56912,19.010403,19.04086921073036,8,hanoi,xrandom,0.1,binary,reduced,1,cheb3,0.9988798187236057
hanoi-xrandom-0.1-binary-cheb3-reduced-2-cheb3,362.03467,19.030855,19.04086921073036,5266,hanoi,xrandom,0.1,binary,reduced,2,cheb3,0.9990911045129598
hanoi-xrandom-0.1-binary-cheb3-reduced-3-cheb3,362.3512,19.046553,19.04086921073036,739,hanoi,xrandom,0.1,binary,reduced,3,cheb3,0.9991404564207993
hanoi-xrandom-0.1-binary-cheb3-reduced-4-cheb3,362.4004,19.051859,19.04086921073036,88867,hanoi,xrandom,0.1,binary,reduced,4,cheb3,0.9989978181822533
hanoi-xrandom-0.1-binary-cheb3-reduced-5-cheb3,363.56912,19.114183,19.04086921073036,1,hanoi,xrandom,0.1,binary,reduced,5,cheb3,0.99895167500325
hanoi-xrandom-0.2-binary-cheb3-reduced-1-cheb3,361.88782,19.02695,19.04086921073036,8,hanoi,xrandom,0.2,binary,reduced,1,cheb3,0.9988908145433271
hanoi-xrandom-0.2-binary-cheb3-reduced-2-cheb3,361.5654,19.00963,19.04086921073036,5266,hanoi,xrandom,0.2,binary,reduced,2,cheb3,0.9989101593913394
hanoi-xrandom-0.2-binary-cheb3-reduced-3-cheb3,361.15558,18.988075,19.04086921073036,739,hanoi,xrandom,0.2,binary,reduced,3,cheb3,0.9989105981611521
hanoi-xrandom-0.2-binary-cheb3-reduced-4-cheb3,362.23007,19.0456,19.04086921073036,88867,hanoi,xrandom,0.2,binary,reduced,4,cheb3,0.9988564328943559
hanoi-xrandom-0.2-binary-cheb3-reduced-5-cheb3,362.03702,19.037235,19.04086921073036,1,hanoi,xrandom,0.2,binary,reduced,5,cheb3,0.9987627594296881
hanoi-xrandom-0.4-binary-cheb3-reduced-1-cheb3,363.09372,19.088453,19.04086921073036,8,hanoi,xrandom,0.4,binary,reduced,1,cheb3,0.9989902155286574
hanoi-xrandom-0.4-binary-cheb3-reduced-2-cheb3,363.2391,19.09437,19.04086921073036,5266,hanoi,xrandom,0.4,binary,reduced,2,cheb3,0.9990805107590114
hanoi-xrandom-0.4-binary-cheb3-reduced-3-cheb3,362.2356,19.056293,19.04086921073036,739,hanoi,xrandom,0.4,binary,reduced,3,cheb3,0.9983111881335289
hanoi-xrandom-0.4-binary-cheb3-reduced-4-cheb3,360.2713,18.94195,19.04086921073036,88867,hanoi,xrandom,0.4,binary,reduced,4,cheb3,0.9988912545430344
hanoi-xrandom-0.4-binary-cheb3-reduced-5-cheb3,362.52432,19.058153,19.04086921073036,1,hanoi,xrandom,0.4,binary,reduced,5,cheb3,0.9990093835205515
hanoi-xrandom-0.8-binary-cheb3-reduced-1-cheb3,360.9492,18.981083,19.04086921073036,8,hanoi,xrandom,0.8,binary,reduced,1,cheb3,0.9987075324034517
hanoi-xrandom-0.8-binary-cheb3-reduced-2-cheb3,361.54327,19.069246,19.04086921073036,5266,hanoi,xrandom,0.8,binary,reduced,2,cheb3,0.9957263279530116
hanoi-xrandom-0.8-binary-cheb3-reduced-3-cheb3,362.79443,19.081583,19.04086921073036,739,hanoi,xrandom,0.8,binary,reduced,3,cheb3,0.998526143325868
hanoi-xrandom-0.8-binary-cheb3-reduced-4-cheb3,361.0739,18.994316,19.04086921073036,88867,hanoi,xrandom,0.8,binary,reduced,4,cheb3,0.9983565418226157
hanoi-xrandom-0.8-binary-cheb3-reduced-5-cheb3,364.4288,19.159782,19.04086921073036,1,hanoi,xrandom,0.8,binary,reduced,5,cheb3,0.9989306936545281
