,trn_loss,vld_loss,vld_rel_err,vld_rel_err_o,vld_rel_err_h
0,0.06075865864753723,0.045315577238798144,0.31337034702301025,0.24807137250900269,0.3325759220123291
1,0.03627850386003653,0.030753912180662157,0.2651942503452301,0.21689776241779327,0.27939912796020505
2,0.028092115372419357,0.0246843009442091,0.22763270437717437,0.14997728824615478,0.25047253489494326
3,0.022128243818879127,0.019804574474692346,0.19521592557430267,0.13672556281089782,0.21241896212100983
4,0.017655255397160848,0.015226319506764412,0.1677184957265854,0.11395420849323273,0.1835315155982971
5,0.012933931971589725,0.009947760514914989,0.13838203966617585,0.09989993810653687,0.1497003036737442
6,0.007260407606760661,0.0042629787884652616,0.09660427510738373,0.09173893690109253,0.09803525745868683
7,0.004197714061786731,0.0035880968999117612,0.08720311492681504,0.08064722836017608,0.08913131564855575
8,0.003344182049234708,0.002900170097127557,0.07858302116394043,0.0655849465727806,0.08240598440170288
9,0.0028030707438786826,0.0024448572006076576,0.07159645527601242,0.055703485012054445,0.07627085924148559
10,0.0024671305964390437,0.0022020508721470834,0.06777500629425048,0.049235444068908694,0.07322781980037689
11,0.002240688381716609,0.0019976020557805896,0.06423987001180649,0.04524292513728142,0.06982720464468002
12,0.0020652298691372075,0.0018463371647521854,0.06149037972092628,0.0427560730278492,0.06700046822428703
13,0.0019323753969122967,0.0017224419116973876,0.059313626438379285,0.04104032799601555,0.06468812644481658
14,0.0018055436527356506,0.001628752122633159,0.057573384940624237,0.03962063819169998,0.06285360455513
15,0.0017021042201668024,0.0015321581345051527,0.05570552721619606,0.038446724712848664,0.0607816419005394
16,0.001612337917710344,0.0014515560446307064,0.0542144763469696,0.037694786936044694,0.05907320618629455
17,0.0015302041079849004,0.001401397082954645,0.053374435752630234,0.036915852427482604,0.05821518898010254
18,0.0014772313848758736,0.0013264229241758585,0.05175019696354866,0.03609116405248642,0.05635579317808151
19,0.0013962454876552026,0.001257091169245541,0.050252532809972765,0.035134716480970385,0.054698946177959444
20,0.0013263959701483449,0.0012081199092790484,0.04904939621686935,0.03425466239452362,0.05340078756213188
21,0.0012762256634111205,0.0011551726143807172,0.04787817358970642,0.0336984021961689,0.05204869255423546
22,0.0012213552448277671,0.0011254281573928892,0.04736272305250168,0.03319585666060448,0.05152944371104241
23,0.001177270986760656,0.0010719173797406256,0.0460889858007431,0.03253559857606888,0.05007527872920036
24,0.001136762504465878,0.0010328527307137847,0.04527789652347565,0.03226685658097267,0.049104670733213424
25,0.0011039036900425952,0.0009944098838604986,0.04433276072144508,0.03174906879663467,0.04803385138511658
26,0.0010562742874026297,0.000961391837336123,0.04361166626214981,0.031156485676765443,0.04727495610713959
27,0.0010155219988276561,0.0009316191542893648,0.04289551749825478,0.03071265175938606,0.04647871270775795
28,0.000984118583922585,0.0009090393641963601,0.0424686960875988,0.03048909321427345,0.045992109775543216
29,0.0009547662020971378,0.0008764195092953741,0.04162218675017357,0.029971598386764525,0.045048830062150956
30,0.0009268567711114883,0.0008531632763333619,0.041107838302850724,0.029692555665969848,0.044465278089046475
31,0.0009016581779966752,0.0008437614305876195,0.041022253185510636,0.02945935934782028,0.04442310586571693
32,0.0008815943767937521,0.0008238869952037931,0.04052819713950157,0.02938501462340355,0.043805602788925174
33,0.0008587022878540059,0.0007892808597534895,0.03949969902634621,0.028754003047943115,0.04266019985079765
34,0.0008307319359543423,0.0007694398961029947,0.03901601389050484,0.02830409526824951,0.04216658040881157
35,0.0008091095221849779,0.0007524578203447163,0.03861415714025498,0.028090542703866957,0.04170933797955513
36,0.0007893198394837478,0.0007377122063189745,0.03823673710227013,0.027789430171251298,0.04130947351455688
37,0.0007701702990258733,0.0007199633540585637,0.037708022594451905,0.027364761233329774,0.04075015842914581
38,0.0007557314052246511,0.0007094452320598065,0.037448301911354065,0.02722187779843807,0.04045607566833496
39,0.0007427891017869115,0.0006901286682114005,0.03691973984241485,0.026761290282011033,0.03990751713514328
40,0.0007250228260333339,0.0006789629673585296,0.03664336264133453,0.026522188931703567,0.03962017834186554
41,0.0007072804666434725,0.0006656557484529912,0.03621382221579552,0.02626256301999092,0.039140657931566236
42,0.0006956503811913232,0.0006604100181721151,0.03626637801527977,0.026125858202576638,0.0392488831281662
43,0.0006797528639435768,0.0006404723413288593,0.035507165119051935,0.02562878206372261,0.038412567675113675
44,0.0006630448337333897,0.0006272565200924874,0.03507359832525253,0.02526754416525364,0.03795773074030876
45,0.0006505881831981242,0.0006173801037948579,0.03477644696831703,0.025054949074983596,0.0376357102394104
46,0.0006390213671450814,0.0006090390915051103,0.0345740456879139,0.024895900636911394,0.03742055557668209
47,0.0006322288839146495,0.0006054593331646175,0.034422663226723674,0.02468077525496483,0.03728792518377304
