run_id,MSEc,sigma_pred,sigma_true,seed,wds,placement,obs_rat,adjacency,tag,num,model,corr_coeff
bwsn-xrandom-0.05-binary-cheb2-test-1-cheb2,20443.367,142.99884,142.97124331540343,8,bwsn,xrandom,0.05,binary,test,1,cheb2,0.9999337262955238
bwsn-xrandom-0.05-binary-cheb2-test-2-cheb2,20443.69,143.01126,142.97124331540343,5266,bwsn,xrandom,0.05,binary,test,2,cheb2,0.9998626830692259
bwsn-xrandom-0.05-binary-cheb2-test-3-cheb2,20439.52,142.98549,142.97124331540343,739,bwsn,xrandom,0.05,binary,test,3,cheb2,0.9998389027323755
bwsn-xrandom-0.05-binary-cheb2-test-4-cheb2,20442.898,143.02228,142.97124331540343,88867,bwsn,xrandom,0.05,binary,test,4,cheb2,0.9997469104616945
bwsn-xrandom-0.05-binary-cheb2-test-5-cheb2,20302.941,147.15698,142.97124331540343,1,bwsn,xrandom,0.05,binary,test,5,cheb2,0.9650046190227871
bwsn-xrandom-0.05-binary-gat-test-1-gat,15417.335,124.16769,142.97124331540343,8,bwsn,xrandom,0.05,binary,test,1,gat,0.8684643860776667
bwsn-xrandom-0.05-binary-gat-test-2-gat,17115.596,131.17429,142.97124331540343,5266,bwsn,xrandom,0.05,binary,test,2,gat,0.9126297264386527
bwsn-xrandom-0.05-binary-gat-test-3-gat,16338.82,128.28304,142.97124331540343,739,bwsn,xrandom,0.05,binary,test,3,gat,0.8908462399000663
bwsn-xrandom-0.05-binary-gat-test-4-gat,14391.288,119.65292,142.97124331540343,88867,bwsn,xrandom,0.05,binary,test,4,gat,0.8412550202502398
bwsn-xrandom-0.05-binary-gat-test-5-gat,18978.41,137.87991,142.97124331540343,1,bwsn,xrandom,0.05,binary,test,5,gat,0.9627424899073204
bwsn-xrandom-0.05-binary-gat2-test-1-gat2,15894.476,126.43632,142.97124331540343,8,bwsn,xrandom,0.05,binary,test,1,gat2,0.879276920881341
bwsn-xrandom-0.05-binary-gat2-test-2-gat2,16944.5,129.05861,142.97124331540343,5266,bwsn,xrandom,0.05,binary,test,2,gat2,0.9183179659190155
bwsn-xrandom-0.05-binary-gat2-test-3-gat2,16195.703,126.971756,142.97124331540343,739,bwsn,xrandom,0.05,binary,test,3,gat2,0.8921625400252131
bwsn-xrandom-0.05-binary-gat2-test-4-gat2,12808.732,113.77137,142.97124331540343,88867,bwsn,xrandom,0.05,binary,test,4,gat2,0.7874526651496956
bwsn-xrandom-0.05-binary-gat2-test-5-gat2,18434.873,133.63722,142.97124331540343,1,bwsn,xrandom,0.05,binary,test,5,gat2,0.9648593805647467
bwsn-xrandom-0.1-binary-cheb2-test-1-cheb2,20440.375,142.97331,142.97124331540343,8,bwsn,xrandom,0.1,binary,test,1,cheb2,0.9999659072859635
bwsn-xrandom-0.1-binary-cheb2-test-2-cheb2,20445.422,143.05309,142.97124331540343,5266,bwsn,xrandom,0.1,binary,test,2,cheb2,0.9996549984132534
bwsn-xrandom-0.1-binary-cheb2-test-3-cheb2,20443.475,143.01118,142.97124331540343,739,bwsn,xrandom,0.1,binary,test,3,cheb2,0.999852727135037
bwsn-xrandom-0.1-binary-cheb2-test-4-cheb2,20442.293,142.99701,142.97124331540343,88867,bwsn,xrandom,0.1,binary,test,4,cheb2,0.9998939903498404
bwsn-xrandom-0.1-binary-cheb2-test-5-cheb2,20438.8,143.0125,142.97124331540343,1,bwsn,xrandom,0.1,binary,test,5,cheb2,0.9996148549987074
bwsn-xrandom-0.1-binary-gat-test-1-gat,20262.967,142.17018,142.97124331540343,8,bwsn,xrandom,0.1,binary,test,1,gat,0.9968867644017696
bwsn-xrandom-0.1-binary-gat-test-2-gat,18416.482,135.54388,142.97124331540343,5266,bwsn,xrandom,0.1,binary,test,2,gat,0.9503379352147099
bwsn-xrandom-0.1-binary-gat-test-3-gat,17918.197,134.2855,142.97124331540343,739,bwsn,xrandom,0.1,binary,test,3,gat,0.9332897423748358
bwsn-xrandom-0.1-binary-gat-test-4-gat,17300.732,132.33624,142.97124331540343,88867,bwsn,xrandom,0.1,binary,test,4,gat,0.9144016343786682
bwsn-xrandom-0.1-binary-gat-test-5-gat,19997.57,141.38448,142.97124331540343,1,bwsn,xrandom,0.1,binary,test,5,gat,0.9892972295437426
bwsn-xrandom-0.1-binary-gat2-test-1-gat2,19490.475,137.16896,142.97124331540343,8,bwsn,xrandom,0.1,binary,test,1,gat2,0.9938432297706823
bwsn-xrandom-0.1-binary-gat2-test-2-gat2,18251.037,133.2144,142.97124331540343,5266,bwsn,xrandom,0.1,binary,test,2,gat2,0.9582695286857346
bwsn-xrandom-0.1-binary-gat2-test-3-gat2,17780.254,133.7249,142.97124331540343,739,bwsn,xrandom,0.1,binary,test,3,gat2,0.9299872298487494
bwsn-xrandom-0.1-binary-gat2-test-4-gat2,17021.115,130.98648,142.97124331540343,88867,bwsn,xrandom,0.1,binary,test,4,gat2,0.9088931713628913
bwsn-xrandom-0.1-binary-gat2-test-5-gat2,19761.406,139.7498,142.97124331540343,1,bwsn,xrandom,0.1,binary,test,5,gat2,0.9890493273360496
bwsn-xrandom-0.2-binary-cheb2-test-1-cheb2,20440.566,143.0583,142.97124331540343,8,bwsn,xrandom,0.2,binary,test,1,cheb2,0.9993811724647458
bwsn-xrandom-0.2-binary-cheb2-test-2-cheb2,20440.307,142.99838,142.97124331540343,5266,bwsn,xrandom,0.2,binary,test,2,cheb2,0.9997872705390553
bwsn-xrandom-0.2-binary-cheb2-test-3-cheb2,20443.242,143.1708,142.97124331540343,739,bwsn,xrandom,0.2,binary,test,3,cheb2,0.9987266162893896
bwsn-xrandom-0.2-binary-cheb2-test-4-cheb2,20436.828,143.07027,142.97124331540343,88867,bwsn,xrandom,0.2,binary,test,4,cheb2,0.9991148158663768
bwsn-xrandom-0.2-binary-cheb2-test-5-cheb2,20434.24,143.0159,142.97124331540343,1,bwsn,xrandom,0.2,binary,test,5,cheb2,0.9993680767296692
