,trn_loss,vld_loss,vld_rel_err,vld_rel_err_o,vld_rel_err_h
0,0.09473723719517389,0.03599980100989342,0.2421475702524185,0.16436920940876007,0.25943164348602293
1,0.04617352272073428,0.017422955185174942,0.1921086370944977,0.17692324101924897,0.1954831773042679
2,0.030678705523411433,0.009710189439356327,0.1325191843509674,0.12034329175949096,0.13522494971752166
3,0.02247529129187266,0.004813635963946581,0.09326872855424881,0.05773790180683136,0.10116446197032929
4,0.018010732233524323,0.003735546944662929,0.08521467328071594,0.050942568928003314,0.09283069610595703
5,0.016531718547145524,0.0034727311227470636,0.08101279616355896,0.04673036515712738,0.08863111257553101
6,0.014510542166729768,0.003248846344649792,0.07821961313486099,0.042422085851430896,0.08617462009191514
7,0.013985259532928467,0.00327731647528708,0.07756163150072098,0.03643061861395836,0.08670186042785645
8,0.012397191288570563,0.002988519510254264,0.07568233221769333,0.038632234930992125,0.0839156872034073
9,0.012326104256014029,0.0028710934892296792,0.07203389942646027,0.03210899084806442,0.08090609818696975
10,0.011400349959731102,0.0026606954913586376,0.07033184349536896,0.029148408472537995,0.07948371261358261
11,0.01087014053016901,0.0026454652566462755,0.07219844788312912,0.02969168037176132,0.08164438962936402
12,0.010341975117723147,0.00262966631911695,0.07072480946779251,0.030648600906133652,0.07963063061237335
13,0.00950068057825168,0.002368678990751505,0.06761226400732995,0.027304982692003252,0.076569442152977
14,0.008973299898207188,0.0023160960711538794,0.06515160575509071,0.024620310738682746,0.07415856182575226
15,0.008724738148351511,0.002352918237447739,0.0685778483748436,0.028281067460775376,0.07753269165754319
16,0.00854125939309597,0.0021967388270422816,0.062442409843206405,0.025067213028669356,0.0707480065524578
17,0.008071947346131007,0.0021112832380458715,0.06202059999108314,0.02304844096302986,0.07068108007311821
18,0.007745984401553869,0.0022145852260291574,0.06311590045690536,0.02520816572010517,0.07153984442353249
19,0.007491608411073685,0.002048041084781289,0.06317244961857796,0.024759830683469774,0.07170858696103095
20,0.007117552707592646,0.0020983777148649097,0.06492380246520042,0.02764494426548481,0.07320799291133881
21,0.007317016292363405,0.0021086249453946947,0.06118005216121673,0.02437607020139694,0.06935871496796608
22,0.006858543089280526,0.0019133330648764969,0.05928687676787377,0.021912134662270547,0.06759237468242646
23,0.006657532018919786,0.0019394763791933656,0.06055791631340981,0.024408637434244155,0.06859109222888947
24,0.006484664777914683,0.001882024509832263,0.059058977663517,0.0240802438557148,0.06683202400803566
25,0.006363471423586209,0.0019161036051809788,0.06154103130102158,0.02642803579568863,0.06934392035007476
26,0.006331782067815463,0.0020603757677599786,0.06126593559980392,0.027968636751174926,0.06866533458232879
27,0.0059154110091427965,0.002015948239713907,0.06265393510460854,0.02889724597334862,0.07015542328357696
28,0.0061648385288814705,0.001848825761117041,0.058160549998283385,0.023069646805524827,0.0659585277736187
