,trn_loss,vld_loss,vld_rel_err,vld_rel_err_o,vld_rel_err_h
0,0.034709857031703,0.019297538325190544,0.18561160206794738,0.12368760585784912,0.19937249422073364
1,0.012966406246026357,0.007680566422641278,0.11663138538599015,0.06391786485910415,0.12834549307823181
2,0.0062718230858445165,0.00416661374270916,0.09033896446228028,0.058832973539829254,0.09734029352664947
3,0.003231490865970651,0.0023027824610471724,0.07029682844877243,0.0426782189309597,0.07643429428339005
4,0.002199398547721406,0.0018744835630059241,0.0641361603140831,0.04119425281882286,0.06923436194658279
5,0.001864979440967242,0.001553472992964089,0.05806354999542236,0.03573703065514564,0.06302499771118164
6,0.0016244223760440947,0.0014838326629251241,0.05645712777972221,0.03250270366668701,0.06178033486008644
7,0.0014968479176362356,0.0013172510452568531,0.053041543364524844,0.030587718188762665,0.05803128525614738
8,0.0014096903661265968,0.0012312226044014097,0.05128922000527382,0.0289290551841259,0.056258145272731784
9,0.0013463109188402691,0.0011742066359147429,0.050016378313302995,0.027846585512161254,0.054942999333143235
10,0.001280415023987492,0.0011256094556301832,0.04871277630329132,0.02650102160871029,0.05364872559905052
11,0.0012274589017033577,0.0011020754440687597,0.048312661200761796,0.0260088462382555,0.053269063979387285
12,0.00119304362218827,0.001081294985488057,0.047838281095027926,0.02571233779191971,0.05275515854358673
13,0.0011688298638910055,0.0010390095203183592,0.04669642046093941,0.024835905954241753,0.05155431091785431
14,0.0011280986371760566,0.0009899631049484015,0.04540110573172569,0.02382376104593277,0.050196072310209276
15,0.001075812952282528,0.0009611451649107039,0.04468299120664596,0.023227301016449927,0.049450920522212984
16,0.001045009957936903,0.0009433177742175758,0.044196098148822784,0.02291202053427696,0.04892589196562767
17,0.0010343657635773222,0.000962224300019443,0.045031455606222154,0.023687249198555946,0.04977461367845535
18,0.0010091718519106506,0.0009036749764345587,0.043226725906133655,0.022048132717609404,0.047933080792427064
19,0.0009641292636903624,0.0008866748306900263,0.04285127356648445,0.02177042782306671,0.04753590553998947
20,0.000942531730979681,0.0008428701385855675,0.041475407779216766,0.020883686244487762,0.046051343232393266
21,0.000918480750794212,0.0008190524415113032,0.04058077484369278,0.019959925189614296,0.04516318634152412
22,0.0008997126738540828,0.0008129710168577731,0.04049624860286713,0.020280092656612396,0.04498872637748718
23,0.0008836768187272052,0.0007890687673352658,0.03960887849330902,0.01924174353480339,0.044134907126426696
24,0.0008611402660608291,0.0007909864163957536,0.040264836847782134,0.01963238924741745,0.04484982594847679
25,0.0008477598537380497,0.0007567203813232482,0.03892681330442429,0.01895870715379715,0.043364167660474774
26,0.0008241203194484114,0.0007599443313665688,0.03897873863577843,0.019126866310834885,0.04339026615023613
27,0.0008033913179921607,0.0007323710597120225,0.037992127537727356,0.017942833751440047,0.04244752824306488
28,0.0007880055423205097,0.000707618547603488,0.03736380785703659,0.017778534665703772,0.041716092377901075
29,0.0007560836306462686,0.0006925530964508652,0.03693512067198754,0.017187022417783738,0.04132358744740486
30,0.0007426244276575744,0.000679834415204823,0.03636905178427696,0.01692968428134918,0.04068891435861587
31,0.0007274290833932658,0.0006658701749984175,0.03578024841845036,0.01636362113058567,0.04009505495429039
32,0.0007082745882992943,0.0006487325497437268,0.03539725594222545,0.016040089577436446,0.03969884917140007
33,0.0007122647979607184,0.0006416950223501771,0.03504965513944626,0.015869476050138474,0.03931191459298134
34,0.0006992745096795261,0.0006618541874922812,0.03629861518740654,0.01686471566557884,0.04061725854873657
35,0.0006859428520935277,0.0006167459988500923,0.03423178128898144,0.015312389135360718,0.03843608781695366
36,0.0006591724301688373,0.0006070235406514257,0.03382463626563549,0.01505999431014061,0.03799455642700195
37,0.0006453377489621441,0.0005938943335786462,0.033564462438225744,0.01472237654030323,0.03775159299373627
