,trn_loss,vld_loss,vld_rel_err,vld_rel_err_o,vld_rel_err_h
0,0.05919681335488955,0.05771072492003441,0.4398736846446991,0.38345513105392454,0.4524111819267273
1,0.05721790785590808,0.0557046927511692,0.4312980008125305,0.3754781413078308,0.4437023973464966
2,0.05513479774196943,0.05352785751223564,0.4217793846130371,0.36668054819107054,0.4340235662460327
3,0.05282999639709791,0.0510840667784214,0.4108013141155243,0.3565408849716187,0.422859206199646
4,0.05022842740019162,0.04828378185629845,0.3978376996517181,0.3445877468585968,0.40967101335525513
5,0.047235749612251916,0.045087209939956664,0.3824696373939514,0.33035664319992064,0.39405031204223634
6,0.04383689095576604,0.041461403518915176,0.3641959846019745,0.3133734440803528,0.3754898595809937
7,0.03999755516648293,0.037439523339271544,0.34277052044868467,0.29342964649200437,0.3537351453304291
8,0.03580448547999064,0.03305345579981804,0.31763513922691344,0.2700794899463654,0.32820306658744813
9,0.031286915466189384,0.028494318425655366,0.28904985785484316,0.2434575366973877,0.29918148159980773
10,0.026677835683027902,0.023954586386680604,0.2572359377145767,0.21381242871284484,0.2668855953216553
11,0.022206343337893487,0.019718481078743934,0.22327734529972076,0.1822309249639511,0.23239877462387085
12,0.018147793064514795,0.016042959466576575,0.18883052885532378,0.15004528880119325,0.19744947254657746
13,0.014739510615666708,0.01308024350553751,0.15623033225536345,0.11938287377357483,0.16441865265369415
14,0.012085853616396585,0.010821249820291996,0.1281276062130928,0.09413374662399292,0.13568179845809936
15,0.01006587312867244,0.009134027510881423,0.10768380016088486,0.08109420031309128,0.11359260082244874
16,0.00856931892534097,0.007804024927318096,0.09486094683408737,0.07717261165380478,0.09879168272018432
17,0.00736447441081206,0.006727961003780365,0.08764096349477768,0.07635066151618958,0.09014992117881775
18,0.0063926950097084045,0.005848273504525423,0.08361108183860778,0.07451137840747833,0.08563323289155961
19,0.005623407357682784,0.005171291045844555,0.08157408982515335,0.07196902245283127,0.08370855182409287
20,0.005051394421607256,0.004713678546249866,0.08072402417659759,0.06906951159238815,0.08331391483545303
21,0.004683744994302591,0.004425341263413429,0.08029487818479537,0.06721002489328384,0.08320262432098388
22,0.004456545822322368,0.004264515750110149,0.08008631199598312,0.06609228819608688,0.08319609314203262
23,0.00432317353785038,0.004156567081809044,0.07970491975545883,0.06579941749572754,0.08279502838850021
24,0.004222267692287763,0.004067080672830343,0.07915360182523727,0.06571115344762803,0.0821408087015152
25,0.004135643610109886,0.003984836600720882,0.0785603678226471,0.06579216554760933,0.08139774650335312
26,0.004055955025056998,0.003909850809723139,0.0779315236210823,0.065472771525383,0.08070013105869293
27,0.003980688306813439,0.0038385996781289578,0.07724651902914047,0.06393983304500579,0.08020356595516205
28,0.00390920205352207,0.0037695383094251155,0.07664461642503738,0.06278023421764374,0.07972559303045273
29,0.0038389689506342015,0.003702438808977604,0.07603801786899567,0.06184777319431305,0.07919139802455902
30,0.0037706376363833747,0.003636828688904643,0.07540775179862975,0.060746259540319446,0.07866586536169053
31,0.0037037488849212727,0.0035722968634217976,0.07479669779539108,0.0600477685034275,0.07807424277067185
32,0.003638848445067803,0.0035077513381838797,0.07422108739614487,0.05984512686729431,0.07741574496030808
33,0.003572788384432594,0.0034442407730966807,0.07363995462656021,0.05897822842001915,0.07689811736345291
34,0.003507854255537192,0.0033802312426269056,0.07305944859981536,0.058383632898330685,0.07632073879241943
35,0.0034418267384171484,0.0033135385531932117,0.07243805289268494,0.05785233587026596,0.07567932456731796
36,0.003372723658879598,0.0032442687824368478,0.07180308729410172,0.05711722820997238,0.07506661087274552
37,0.0033000732989360887,0.0031674008443951605,0.07113153398036957,0.05651865109801293,0.07437884002923965
38,0.0032209358084946873,0.003078375970944762,0.07046145617961884,0.05626454859972,0.07361632347106933
39,0.0031303137044111887,0.002986627323552966,0.06980703055858611,0.055759014934301375,0.07292881846427918
40,0.0030374671425670383,0.002893340177834034,0.06909707978367806,0.05504749819636345,0.07221920758485795
41,0.0029470312595367434,0.0027959908731281756,0.06834435939788819,0.054443322271108624,0.07143348082900047
42,0.002851337259635329,0.002700784169137478,0.06766397222876548,0.05401167660951614,0.07069781988859176
43,0.0027578364747265975,0.0026060421764850616,0.06693099692463875,0.05335978060960769,0.06994682520627976
44,0.0026654427840063968,0.002514515249058604,0.06617512881755828,0.052539172321558,0.06920534610748291
45,0.0025751527429868776,0.0024262194894254206,0.0654633404314518,0.052013300359249115,0.06845223501324654
46,0.0024906644131988285,0.0023405417054891586,0.06479749441146851,0.05166023105382919,0.06771688088774681
