,trn_loss,vld_loss,vld_rel_err,vld_rel_err_o,vld_rel_err_h
0,0.1862018726269404,0.14685316264629364,0.5983862161636353,0.5966503286361694,0.6080659675598145
1,0.1309407393137614,0.1231471312046051,0.5432887625694275,0.5416693592071533,0.5523189735412598
2,0.12002049217621485,0.11780366241931915,0.5343163394927979,0.5373987579345703,0.517128175497055
3,0.11656014303366344,0.11562409818172455,0.528787944316864,0.5306692385673523,0.5182973623275757
4,0.11428351481755575,0.11227200210094451,0.5222365975379943,0.5236606216430664,0.5142959022521972
5,0.11193589021762212,0.10958255290985107,0.5168498015403747,0.5182276797294617,0.5091664421558381
6,0.11057138711214065,0.11647712796926499,0.5284469842910766,0.5308391928672791,0.5151072371006012
7,0.11310528039932251,0.10989624440670014,0.5179307508468628,0.5203624248504639,0.5043708705902099
8,0.10981935232877732,0.1054549252986908,0.5076474702358246,0.5091058456897736,0.49951525807380676
9,0.10487641324599584,0.10543700367212296,0.5070765972137451,0.5090982496738434,0.4958033990859985
10,0.10240424613157909,0.09708213746547699,0.48820106625556947,0.49025076627731323,0.4767714154720306
11,0.10981881896654765,0.11190322905778885,0.5211445188522339,0.5222085738182067,0.5152110123634338
12,0.11440111647049586,0.11191129058599472,0.5198425436019898,0.5235155916213989,0.4993606638908386
13,0.10773017644882202,0.10424645155668259,0.5059544277191163,0.5093815326690674,0.48684398651123045
14,0.0995468732714653,0.09509838938713074,0.47835479021072386,0.48019148588180544,0.46811282992362974
15,0.09185799727837245,0.08380195140838623,0.4556825768947601,0.45719468355178833,0.44725051760673523
16,0.10607322225968042,0.10699068635702133,0.5116930472850799,0.5139589738845826,0.4990574753284454
17,0.10944232404232025,0.10682460606098175,0.509542828798294,0.5135963177680969,0.4869391655921936
18,0.1018644917011261,0.09286365777254105,0.4802363181114197,0.48385613441467284,0.46005125880241393
19,0.09013759066661199,0.0842597159743309,0.45359606385231016,0.4566278314590454,0.4366899335384369
