run_id,MSEc,sigma_pred,sigma_true,seed,wds,placement,obs_rat,adjacency,tag,num,model,corr_coeff
bwsn-random-0.05-binary-def-1-orig,20440.77641515229,142.97124331540343,142.97124331540343,8,bwsn,random,0.05,binary,def,1,orig,1.0
bwsn-xrandom-0.05-binary-cheb3-reduced-1-cheb3,20440.54,142.9713,142.97124331540343,8,bwsn,xrandom,0.05,binary,reduced,1,cheb3,0.9999880376695275
bwsn-xrandom-0.05-binary-cheb3-reduced-2-cheb3,20442.785,142.98615,142.97124331540343,5266,bwsn,xrandom,0.05,binary,reduced,2,cheb3,0.9999940007368365
bwsn-xrandom-0.05-binary-cheb3-reduced-3-cheb3,20439.906,142.96721,142.97124331540343,739,bwsn,xrandom,0.05,binary,reduced,3,cheb3,0.9999856279763542
bwsn-xrandom-0.05-binary-cheb3-reduced-4-cheb3,20438.975,142.9611,142.97124331540343,88867,bwsn,xrandom,0.05,binary,reduced,4,cheb3,0.9999828168143086
bwsn-xrandom-0.05-binary-cheb3-reduced-5-cheb3,20441.18,142.97713,142.97124331540343,1,bwsn,xrandom,0.05,binary,reduced,5,cheb3,0.999978571081449
bwsn-xrandom-0.05-binary-cheb3-reduced-6-cheb3,20440.223,142.96873,142.97124331540343,8,bwsn,xrandom,0.05,binary,reduced,6,cheb3,0.9999905049234845
bwsn-xrandom-0.05-binary-cheb3-reduced-7-cheb3,20441.264,142.97621,142.97124331540343,5266,bwsn,xrandom,0.05,binary,reduced,7,cheb3,0.9999891148706759
bwsn-xrandom-0.05-binary-cheb3-reduced-8-cheb3,20440.012,142.96721,142.97124331540343,739,bwsn,xrandom,0.05,binary,reduced,8,cheb3,0.9999908138356514
bwsn-xrandom-0.05-binary-cheb3-reduced-9-cheb3,20441.697,142.97968,142.97124331540343,88867,bwsn,xrandom,0.05,binary,reduced,9,cheb3,0.9999860278504364
bwsn-xrandom-0.05-binary-cheb3-reduced-10-cheb3,20440.21,142.96854,142.97124331540343,1,bwsn,xrandom,0.05,binary,reduced,10,cheb3,0.999991197878871
bwsn-xrandom-0.05-binary-cheb3-reduced-11-cheb3,20441.709,142.97882,142.97124331540343,8,bwsn,xrandom,0.05,binary,reduced,11,cheb3,0.999992629674024
bwsn-xrandom-0.05-binary-cheb3-reduced-12-cheb3,20441.043,142.97531,142.97124331540343,5266,bwsn,xrandom,0.05,binary,reduced,12,cheb3,0.9999845981804248
bwsn-xrandom-0.05-binary-cheb3-reduced-13-cheb3,20436.525,142.94208,142.97124331540343,739,bwsn,xrandom,0.05,binary,reduced,13,cheb3,0.9999959925006014
bwsn-xrandom-0.05-binary-cheb3-reduced-14-cheb3,20441.975,142.98111,142.97124331540343,88867,bwsn,xrandom,0.05,binary,reduced,14,cheb3,0.999989625996682
bwsn-xrandom-0.05-binary-cheb3-reduced-15-cheb3,20442.104,142.98341,142.97124331540343,1,bwsn,xrandom,0.05,binary,reduced,15,cheb3,0.9999798507591688
bwsn-xrandom-0.05-binary-cheb3-reduced-16-cheb3,20442.637,142.9859,142.97124331540343,8,bwsn,xrandom,0.05,binary,reduced,16,cheb3,0.9999885094631958
bwsn-xrandom-0.05-binary-cheb3-reduced-17-cheb3,20438.97,142.96088,142.97124331540343,5266,bwsn,xrandom,0.05,binary,reduced,17,cheb3,0.9999841110435551
bwsn-xrandom-0.05-binary-cheb3-reduced-18-cheb3,20440.742,142.97221,142.97124331540343,739,bwsn,xrandom,0.05,binary,reduced,18,cheb3,0.9999915550133575
bwsn-xrandom-0.05-binary-cheb3-reduced-19-cheb3,20441.1,142.9755,142.97124331540343,88867,bwsn,xrandom,0.05,binary,reduced,19,cheb3,0.9999860577626475
bwsn-xrandom-0.1-binary-cheb3-reduced-1-cheb3,20441.18,142.97986,142.97124331540343,8,bwsn,xrandom,0.1,binary,reduced,1,cheb3,0.9999594778923869
bwsn-xrandom-0.1-binary-cheb3-reduced-2-cheb3,20439.418,142.96408,142.97124331540343,5266,bwsn,xrandom,0.1,binary,reduced,2,cheb3,0.9999836462282697
bwsn-xrandom-0.1-binary-cheb3-reduced-3-cheb3,20440.637,142.97249,142.97124331540343,739,bwsn,xrandom,0.1,binary,reduced,3,cheb3,0.9999844598647939
bwsn-xrandom-0.1-binary-cheb3-reduced-4-cheb3,20440.51,142.97253,142.97124331540343,88867,bwsn,xrandom,0.1,binary,reduced,4,cheb3,0.9999779670797958
bwsn-xrandom-0.1-binary-cheb3-reduced-5-cheb3,20440.914,142.97667,142.97124331540343,1,bwsn,xrandom,0.1,binary,reduced,5,cheb3,0.9999687756102102
bwsn-xrandom-0.1-binary-cheb3-reduced-6-cheb3,20442.281,142.9839,142.97124331540343,8,bwsn,xrandom,0.1,binary,reduced,6,cheb3,0.9999850822647411
