,trn_loss,vld_loss,vld_rel_err,vld_rel_err_o,vld_rel_err_h
0,0.05859040409326553,0.055074790865182875,0.42717313647270205,0.3596838998794556,0.4421707284450531
1,0.05299907704194387,0.04926530361175537,0.40112250447273257,0.335535546541214,0.4156973946094513
2,0.046719302038351694,0.04232198938727379,0.36716257214546205,0.3042417526245117,0.3811449885368347
3,0.03912462259332339,0.03401930093765259,0.321378607749939,0.26194960594177247,0.3345850694179535
4,0.030259058450659116,0.024889154583215712,0.2609785795211792,0.20567185044288636,0.27326895475387575
5,0.02122337092955907,0.01655252866446972,0.18841666102409363,0.1370140790939331,0.19983946144580841
6,0.013888332943121593,0.01094287022948265,0.1229525101184845,0.08669916719198227,0.1310087987780571
7,0.00942729993412892,0.007797775454819202,0.09295974969863892,0.08865433603525162,0.09391651034355164
8,0.006793222359071175,0.005529431775212288,0.08418432027101516,0.08358897358179092,0.08431661725044251
9,0.005022082589566708,0.004430975634604693,0.0844966471195221,0.06923697128891945,0.08788769394159317
10,0.004436407145112753,0.004244084618985653,0.08535050690174102,0.07398711860179902,0.08787570595741272
11,0.004213473380853733,0.003997550159692764,0.08227678418159484,0.08187389969825745,0.08236631959676742
12,0.004033870057513316,0.0038579757977277042,0.08055411159992218,0.08094192296266556,0.08046793103218079
13,0.003893349791566531,0.0037357710395008324,0.07938532263040543,0.07647402852773666,0.08003227591514588
14,0.003778416495770216,0.0036408489290624857,0.07823874175548554,0.07442398965358735,0.07908646374940873
15,0.0036827647748092812,0.0035563033912330865,0.0770767804980278,0.07431714147329331,0.07769004225730897
16,0.003599408489341537,0.0034813660383224486,0.07607937067747116,0.07427750200033188,0.07647978663444518
17,0.0035239737449834743,0.0034136173222213983,0.07525463968515396,0.07438929319381714,0.07544693291187286
18,0.0034535579259196915,0.003351565860211849,0.07436821460723878,0.07250251531600953,0.07478280603885651
19,0.0033895787751923004,0.0032923230808228256,0.0733319690823555,0.07123009711503983,0.07379905104637147
20,0.003326895407711466,0.003233840260654688,0.07238160818815231,0.07152078554034233,0.07257290184497833
21,0.003267291945715745,0.0031775516830384733,0.0716316893696785,0.06992675423622131,0.07201057076454162
22,0.0032066384671876826,0.0031218116637319326,0.07082584738731384,0.07031878843903541,0.07093852967023849
23,0.0031502590018014113,0.0030665453802794216,0.06995049834251404,0.06874063566327095,0.07021935164928436
24,0.003093481324613094,0.003012572219595313,0.06885899990797043,0.06650735512375831,0.0693815889954567
25,0.003036548122763634,0.0029583740141242744,0.067939193546772,0.06563449755311013,0.06845135569572448
26,0.0029817181701461476,0.002904341733083129,0.06716197103261948,0.06512032032012939,0.06761566877365112
27,0.0029251960137238104,0.002852135207504034,0.06620964616537094,0.06258184164762497,0.06701581805944443
28,0.002871060458322366,0.002798366490751505,0.06521153748035431,0.06180342435836792,0.06596889838576317
29,0.0028168708210190136,0.0027458281069993973,0.0643461599946022,0.060418265014886854,0.06521902740001678
30,0.0027628882974386217,0.002692160392180085,0.063619454652071,0.06023153424263,0.06437232479453087
31,0.002708436908821265,0.0026401862129569052,0.06264539018273353,0.05767572611570358,0.06374976247549057
32,0.0026543974193433922,0.0025857902690768243,0.06200840637087822,0.05815493196249008,0.06286473393440246
33,0.002599695815394322,0.002534041441977024,0.060994219481945035,0.05538078457117081,0.062241651266813275
34,0.0025464530754834413,0.002480314001441002,0.060053094029426574,0.05468272119760513,0.061246507614850995
35,0.0024925212065378824,0.002426574630662799,0.05946844801306725,0.054608442187309265,0.06054845035076142
36,0.0024398484143118063,0.0023744485061615705,0.05859851330518723,0.052746607512235644,0.05989893466234207
37,0.0023868835748483736,0.002320975232869387,0.05798258617520333,0.05308318465948105,0.059071340709924695
38,0.00233427532017231,0.002272427687421441,0.057068513333797456,0.05069839224219322,0.0584840989112854
39,0.002285693942879637,0.0022238212451338767,0.056369566917419435,0.05019581660628319,0.05774151086807251
40,0.0022396265622228384,0.0021771690621972084,0.056029784679412845,0.05050444230437279,0.05725763618946075
41,0.002194565124809742,0.0021343044377863407,0.0551881468296051,0.04886586278676987,0.056593097448349
42,0.002151865375538667,0.0020915498631075024,0.055030224174261094,0.0497860437631607,0.0561955988407135
43,0.0021101263538002967,0.002053119484335184,0.054179899543523785,0.04779176026582718,0.05559948906302452
44,0.0020710754642883937,0.0020140572963282467,0.053861054182052615,0.048101095110177995,0.0551410473883152
45,0.0020361525053158402,0.001977447997778654,0.053694436997175216,0.048330901265144346,0.054886332154273985
46,0.0020003740085909765,0.001943227737210691,0.052807672768831256,0.04651890963315964,0.05420517489314079
47,0.001966782718275984,0.0019096032157540322,0.052740546017885206,0.047241491973400114,0.05396255537867546
48,0.0019353534358864028,0.001879676883108914,0.052167900949716565,0.04610515832901001,0.05351517498493195
49,0.001906078029423952,0.0018496238673105835,0.05179695725440979,0.04584355890750885,0.05311993569135666
50,0.0018783592712134122,0.0018222539871931077,0.05149683117866516,0.04553815796971321,0.05282098442316055
51,0.0018514211537937323,0.0017959618009626866,0.05123239770531654,0.04539538219571113,0.0525295127928257
52,0.001826845354711016,0.0017714723059907556,0.05093642324209213,0.04504475712776184,0.052245684415102
53,0.0018044783702741067,0.0017482881527394057,0.050653322637081145,0.044763133376836774,0.0519622528553009
54,0.001782182091847062,0.0017262763483449817,0.05020338132977486,0.04399324223399162,0.05158341109752655
55,0.0017616386339068413,0.0017045392747968436,0.049865451604127885,0.04344530254602432,0.05129215121269226
56,0.0017392938397824765,0.0016815563151612878,0.050033735185861586,0.04436740756034851,0.05129292041063309
57,0.001717339586466551,0.0016523881629109383,0.049331647604703904,0.043045504540205004,0.05072856962680817
58,0.0016848010150715708,0.0016274290578439832,0.04932232290506363,0.04277854070067406,0.05077649518847466
59,0.0016669474883625904,0.0016073545953258872,0.049397062510252,0.04355938643217087,0.05069432824850082
60,0.0016500735422596336,0.0015919819800183177,0.048772560954093935,0.04255374431610107,0.050154520720243456
