ctown-xrandom-0.2-binary-cheb2-prueba-4-cheb2,1220.2424,35.035202
ctown-xrandom-0.2-binary-cheb2-prueba-5-cheb2,0.0018412934,0.0022985458
ctown-xrandom-0.4-binary-cheb2-prueba-1-cheb2,-0.0002791063,0.0009786643
ctown-xrandom-0.4-binary-cheb2-prueba-2-cheb2,1216.3464,34.907204
ctown-xrandom-0.4-binary-cheb2-prueba-3-cheb2,1213.4763,34.83997
ctown-xrandom-0.4-binary-cheb2-prueba-4-cheb2,1220.4213,35.080967
ctown-xrandom-0.4-binary-cheb2-prueba-5-cheb2,-0.00022815277,0.0006447054
ctown-xrandom-0.8-binary-cheb2-prueba-1-cheb2,1.5001974e-11,3.8146973e-06
ctown-xrandom-0.8-binary-cheb2-prueba-2-cheb2,1217.7318,35.009853
ctown-xrandom-0.8-binary-cheb2-prueba-3-cheb2,1.5001974e-11,3.8146973e-06
ctown-xrandom-0.8-binary-cheb2-prueba-4-cheb2,1.5001974e-11,3.8146973e-06
ctown-xrandom-0.8-binary-cheb2-prueba-5-cheb2,1211.1045,34.851055
